Start : 3333794509, 101739.334406sec

Sleep Statics
===== Client : 0 - WCN =====
Time Sleep : 1899991776468
Time Awake : 52937011936
Sleep : 97.289353% Awake : 2.710647%
Log available 18 ~ 101733sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - WCN =====
00317798106608	16551.984719	W	0.092813
00317799888612	16552.077532	S	0.533040
00317810122972	16552.610571	W	0.024305
00317810589624	16552.634876	S	0.387251
00317818024844	16553.022127	W	0.139978
00317820712420	16553.162105	S	0.013948
00317820980220	16553.176053	W	0.093530
00317822776000	16553.269583	S	0.050277
00317823741324	16553.319861	W	0.083207
00317825338900	16553.403068	S	0.121734
00317827676200	16553.524802	W	0.128256
00317830138708	16553.653058	S	0.001484
00317830167200	16553.654542	W	0.094776
00317831986908	16553.749318	S	0.016593
00317832305500	16553.765911	W	0.087219
00317833980096	16553.853130	S	0.016610
00317834299000	16553.869740	W	0.082027
00317835873924	16553.951767	S	0.260128
00317840868380	16554.211895	W	0.015244
00317841161060	16554.227139	S	0.423998
00317849301820	16554.651136	W	0.124287
00317851688128	16554.775423	S	0.015861
00317851992656	16554.791284	W	0.287609
00317857514740	16555.078893	S	0.015904
00317857820100	16555.094797	W	0.138729
00317860483700	16555.233526	S	0.015143
00317860774448	16555.248669	W	0.141023
00317863482092	16555.389692	S	0.013850
00317863748020	16555.403543	W	0.090606
00317865487664	16555.494149	S	0.013430
00317865745520	16555.507579	W	0.092043
00317867512748	16555.599622	S	0.013240
00317867766960	16555.612862	W	0.082898
00317869358596	16555.695760	S	0.001585
00317869389036	16555.697346	W	0.014146
00317869660644	16555.711492	S	0.270911
00317874862128	16555.982403	W	0.087340
00317876539052	16556.069742	S	0.014765
00317876822540	16556.084507	W	0.063669
00317878044992	16556.148177	S	0.302735
00317883857512	16556.450912	W	0.015794
00317884160756	16556.466706	S	0.239999
00317888768744	16556.706705	W	0.013292
00317889023956	16556.719998	S	0.997342
00317908172928	16557.717340	W	0.013564
00317908433360	16557.730904	S	0.000772
00317908448180	16557.731676	W	0.014519
00317908726944	16557.746195	S	0.343216
00317915316684	16558.089411	W	0.087987
00317917006028	16558.177397	S	0.160220
00317920082248	16558.337617	W	0.086424
00317921741580	16558.424041	S	0.118329
00317924013504	16558.542370	W	0.089935
00317925740248	16558.632305	S	0.013096
00317925991696	16558.645401	W	0.013656
00317926253896	16558.659057	S	0.004811
00317926346272	16558.663868	W	0.014036
00317926615756	16558.677904	S	0.056221
00317927695208	16558.734125	W	0.023615
00317928148624	16558.757741	S	0.253699
00317933019648	16559.011440	W	0.016072
00317933328224	16559.027512	S	0.718691
00317947127088	16559.746202	W	0.014145
00317947398672	16559.760347	S	0.164503
00317950557124	16559.924850	W	0.083724
00317952164616	16560.008574	S	0.069576
00317953500472	16560.078150	W	0.089532
00317955219488	16560.167682	S	0.115477
00317957436652	16560.283159	W	0.086315
00317959093900	16560.369474	S	0.118436
00317961367880	16560.487910	W	0.083932
00317962979376	16560.571843	S	0.018558
00317963335696	16560.590401	W	0.368070
00317970402644	16560.958471	S	0.726402
00317984349556	16561.684873	W	0.021348
00317984759436	16561.706221	S	0.055353
00317985822220	16561.761574	W	0.023195
00317986267564	16561.784769	S	0.990468
00318005284552	16562.775237	W	0.021491
00318005697188	16562.796729	S	0.992480
00318024752796	16563.789208	W	0.013647
00318025014824	16563.802855	S	0.002456
00318025061984	16563.805312	W	0.013999
00318025330768	16563.819311	S	0.891407
00318042445788	16564.710718	W	0.021651
00318042861484	16564.732369	S	0.074291
00318044287876	16564.806660	W	0.014160
00318044559752	16564.820820	S	0.889500
00318061638148	16565.710320	W	0.082352
00318063219304	16565.792672	S	0.023974
00318063679612	16565.816646	W	0.013625
00318063941212	16565.830271	S	0.220934
00318068183148	16566.051206	W	0.015219
00318068475344	16566.066424	S	0.758005
00318083029048	16566.824430	W	0.014388
00318083305300	16566.838818	S	0.408121
00318091141232	16567.246939	W	0.013246
00318091395552	16567.260185	S	0.248147
00318096159976	16567.508332	W	0.089592
00318097880140	16567.597924	S	0.058125
00318098996132	16567.656049	W	0.123268
00318101362872	16567.779316	S	0.053656
00318102393072	16567.832973	W	0.014085
00318102663512	16567.847058	S	0.013737
00318102927264	16567.860795	W	0.087061
00318104598844	16567.947856	S	0.015433
00318104895152	16567.963289	W	0.148073
00318107738156	16568.111362	S	0.013260
00318107992756	16568.124623	W	0.096186
00318109839532	16568.220809	S	0.049673
00318110793256	16568.270482	W	0.085500
00318112434852	16568.355982	S	0.014097
00318112705508	16568.370079	W	0.058872
00318113835852	16568.428951	S	0.417629
00318121854332	16568.846580	W	0.022429
00318122284964	16568.869009	S	0.993122
00318141352904	16569.862130	W	0.022414
00318141783256	16569.884545	S	0.843452
00318157977528	16570.727996	W	0.126642
00318160409048	16570.854638	S	0.013158
00318160661684	16570.867796	W	0.085979
00318162312484	16570.953775	S	0.170814
00318165592120	16571.124590	W	0.092758
00318167373080	16571.217348	S	0.124900
00318169771152	16571.342248	W	0.085587
00318171414424	16571.427835	S	0.119243
00318173703884	16571.547077	W	0.083812
00318175313068	16571.630889	S	0.257410
00318180255336	16571.888299	W	0.013950
00318180523168	16571.902248	S	0.995318
00318199633276	16572.897566	W	0.014320
00318199908228	16572.911887	S	0.870955
00318216630572	16573.782842	W	0.022561
00318217063752	16573.805404	S	0.099950
00318218982796	16573.905354	W	0.023072
00318219425776	16573.928426	S	0.990848
00318238450064	16574.919274	W	0.021592
00318238864628	16574.940866	S	0.992003
00318257911088	16575.932869	W	0.021813
00318258329892	16575.954682	S	0.856808
00318274780600	16576.811490	W	0.021890
00318275200888	16576.833380	S	0.110401
00318277320596	16576.943781	W	0.014807
00318277604884	16576.958588	S	0.995348
00318296715556	16577.953935	W	0.014048
00318296985276	16577.967983	S	1.868021
00318332851284	16579.836004	W	0.022735
00318333287788	16579.858739	S	3.003926
00318390963172	16582.862665	W	0.023129
00318391407240	16582.885794	S	2.485409
00318439127092	16585.371203	W	0.127599
00318441577000	16585.498802	S	0.013531
00318441836788	16585.512333	W	0.082951
00318443429452	16585.595284	S	0.295170
00318449096720	16585.890454	W	0.013737
00318449360468	16585.904191	S	3.004646
00318507049676	16588.908837	W	0.013749
00318507313660	16588.922586	S	1.465338
00318535448148	16590.387924	W	0.087508
00318537128296	16590.475432	S	0.124817
00318539524776	16590.600249	W	0.116687
00318541765168	16590.716936	S	0.307720
00318547673396	16591.024656	W	0.016007
00318547980736	16591.040663	S	0.821128
00318563746396	16591.861791	W	0.132601
00318566292336	16591.994393	S	0.016035
00318566600204	16592.010427	W	0.380994
00318573915284	16592.391421	S	0.014416
00318574192068	16592.405837	W	0.065464
00318575448980	16592.471301	S	0.013329
00318575704896	16592.484630	W	0.075427
00318577153104	16592.560057	S	0.370550
00318584267672	16592.930608	W	0.016254
00318584579748	16592.946862	S	0.104349
00318586583244	16593.051211	W	0.087205
00318588257580	16593.138416	S	0.434310
00318596596324	16593.572725	W	0.015996
00318596903440	16593.588721	S	1.353319
00318622887172	16594.942040	W	0.014026
00318623156472	16594.956066	S	0.208561
00318627160848	16595.164627	W	0.085516
00318628802764	16595.250144	S	0.053806
00318629835844	16595.303950	W	0.086736
00318631501168	16595.390686	S	0.323105
00318637704788	16595.713791	W	0.088957
00318639412756	16595.802748	S	0.328067
00318645711640	16596.130815	W	0.015876
00318646016460	16596.146691	S	1.816366
00318680890688	16597.963057	W	0.012515
00318681130968	16597.975571	S	2.652312
00318732055360	16600.627883	W	0.124592
00318734447532	16600.752476	S	0.081171
00318736006008	16600.833646	W	0.087425
00318737684572	16600.921071	S	0.068537
00318739000480	16600.989608	W	0.022194
00318739426596	16601.011802	S	0.253566
00318744295056	16601.265368	W	0.016123
