Start : 2556455180, 78016.820692sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 73956910380
Time Awake : 20534481504
Sleep : 78.268410% Awake : 21.731590%
Log available 73095 ~ 78016sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
01408444316984	73356.474843	W	0.038940
01408445064628	73356.513783	S	0.073694
01408446479544	73356.587476	W	0.006893
01408446611884	73356.594369	S	1.160486
01408468893224	73357.754855	W	0.038981
01408469641652	73357.793836	S	1.240999
01408493468828	73359.034835	W	0.038942
01408494216524	73359.073777	S	1.065555
01408514675184	73360.139332	W	4.063433
01408592693088	73364.202765	S	1.232069
01408616348816	73365.434834	W	0.047988
01408617270176	73365.482822	S	1.232014
01408640924852	73366.714836	W	0.038930
01408641672304	73366.753766	S	1.241061
01408665500680	73367.994827	W	0.039021
01408666249884	73368.033848	S	1.240980
01408690076704	73369.274828	W	0.038935
01408690824264	73369.313764	S	1.241064
01408714652684	73370.554827	W	0.038915
01408715399856	73370.593743	S	1.241080
01408739228600	73371.834823	W	0.047993
01408740150060	73371.882816	S	1.232005
01408763804560	73373.114821	W	0.048028
01408764726696	73373.162849	S	1.231969
01408788380492	73374.394817	W	0.047895
01408789300072	73374.442712	S	1.232093
01408812956256	73375.674805	W	0.047999
01408813877828	73375.722804	S	1.232000
01408837532228	73376.954804	W	0.048981
01408838472656	73377.003784	S	1.231020
01408862108232	73378.234804	W	0.038998
01408862857000	73378.273802	S	1.241002
01408886684236	73379.514804	W	0.038901
01408887431140	73379.553705	S	1.241085
01408911259972	73380.794790	W	0.039007
01408912008900	73380.833797	S	1.240990
01408935835916	73382.074787	W	0.047977
01408936757076	73382.122764	S	1.232018
01408960411820	73383.354782	W	0.039034
01408961161276	73383.393816	S	0.370119
01408968267552	73383.763935	W	0.036791
01408968973940	73383.800726	S	0.834084
01408984988356	73384.634810	W	0.047884
01408985907720	73384.682694	S	1.232038
01409009562848	73385.914732	W	0.047958
01409010483648	73385.962690	S	1.232059
01409034139176	73387.194749	W	0.038985
01409034887692	73387.233734	S	1.241011
01409058715112	73388.474745	W	0.039009
01409059464088	73388.513755	S	1.240978
01409083290860	73389.754732	W	0.038968
01409084039036	73389.793700	S	1.241062
01409107867436	73391.034762	W	0.047960
01409108788276	73391.082723	S	1.232042
01409132443480	73392.314765	W	0.047922
01409133363584	73392.362687	S	1.232060
01409157019140	73393.594747	W	0.039013
01409157768192	73393.633760	S	1.240981
01409181595036	73394.874741	W	0.048955
01409182534972	73394.923696	S	1.231052
01409206171176	73396.154749	W	0.047962
01409207092044	73396.202711	S	0.935914
01409225061588	73397.138624	W	0.006950
01409225195032	73397.145575	S	0.289181
01409230747304	73397.434755	W	0.038900
01409231494192	73397.473656	S	0.893159
01409248642848	73398.366815	W	0.007060
01409248778396	73398.373875	S	0.340854
01409255322792	73398.714729	W	0.039086
01409256073244	73398.753815	S	1.240896
01409279898440	73399.994710	W	0.038977
01409280646800	73400.033688	S	1.241026
01409304474504	73401.274714	W	0.047912
01409305394420	73401.322626	S	1.232084
01409329050436	73402.554710	W	0.047955
01409329971164	73402.602665	S	1.232047
01409353626468	73403.834712	W	0.047957
01409354547236	73403.882669	S	0.257459
01409359490456	73404.140128	W	4.015460
01409436587292	73408.155588	S	0.799100
01409451930004	73408.954688	W	0.039008
01409452678964	73408.993696	S	1.241005
01409476506252	73410.234701	W	0.038928
01409477253676	73410.273629	S	1.241058
01409501081992	73411.514687	W	0.047916
01409502001972	73411.562603	S	1.232079
01409525657892	73412.794682	W	0.047892
01409526577412	73412.842574	S	0.938887
01409544604044	73413.781461	W	0.037044
01409545315296	73413.818505	S	0.256198
01409550234304	73414.074703	W	0.047949
01409551154920	73414.122652	S	1.231989
01409574809108	73415.354641	W	0.048003
01409575730768	73415.402644	S	1.232014
01409599385432	73416.634658	W	0.047928
01409600305652	73416.682586	S	1.232078
01409623961556	73417.914664	W	0.038916
01409624708740	73417.953580	S	1.241080
01409648537484	73419.194661	W	0.038988
01409649286056	73419.233649	S	1.241016
01409673113568	73420.474665	W	0.038887
01409673860200	73420.513552	S	1.241101
01409697689344	73421.754653	W	0.047947
01409698609928	73421.802600	S	1.232061
01409722265508	73423.034662	W	0.420921
01409730347188	73423.455583	S	0.620532
01409742261404	73424.076115	W	1.722994
01409775342896	73425.799109	S	1.075559
01409795993624	73426.874668	W	0.038859
01409796739720	73426.913527	S	1.241088
01409820568612	73428.154615	W	0.038930
01409821316072	73428.193545	S	1.241073
01409845144672	73429.434618	W	0.039014
01409845893744	73429.473632	S	1.045261
01409865962748	73430.518893	W	0.123985
01409868343256	73430.642878	S	0.071747
01409869720796	73430.714625	W	0.047898
01409870640432	73430.762522	S	0.782636
01409885667040	73431.545158	W	0.017496
01409886002960	73431.562654	S	0.050523
01409886973008	73431.613177	W	0.047378
01409887882672	73431.660556	S	0.334070
01409894296808	73431.994625	W	0.038935
01409895044368	73432.033561	S	0.024678
01409895518176	73432.058238	W	0.009874
01409895707760	73432.068112	S	1.206499
01409918872536	73433.274611	W	0.047944
01409919793052	73433.322555	S	1.232055
01409943448508	73434.554610	W	0.038980
01409944196924	73434.593590	S	1.241011
01409968024332	73435.834601	W	0.047927
01409968944536	73435.882528	S	1.232077
01409992600424	73437.114605	W	0.047930
01409993520676	73437.162535	S	1.232067
01410017176368	73438.394603	W	0.039025
01410017925652	73438.433628	S	1.240972
01410041752316	73439.674600	W	0.038948
01410042500116	73439.713548	S	1.241062
01410066328504	73440.954610	W	0.149957
01410069207684	73441.104567	S	1.130018
01410090904032	73442.234585	W	0.069967
01410092247392	73442.304552	S	0.198092
01410096050756	73442.502644	W	0.008668
01410096217176	73442.511311	S	1.003293
01410115480396	73443.514604	W	0.048899
01410116419260	73443.563503	S	0.237312
01410120975652	73443.800815	W	0.036675
01410121679812	73443.837490	S	0.957099
01410140056116	73444.794589	W	0.038969
01410140804320	73444.833558	S	1.241003
01410164631576	73446.074561	W	0.047923
01410165551696	73446.122484	S	0.241881
01410170195812	73446.364365	W	0.046797
01410171094320	73446.411162	S	0.004890
01410171188200	73446.416052	W	0.001146
01410171210212	73446.417199	S	0.054584
01410172258216	73446.471782	W	0.001047
01410172278324	73446.472829	S	0.045494
01410173151816	73446.518324	W	0.001056
01410173172088	73446.519380	S	0.001931
01410173209160	73446.521310	W	0.001028
